,0
621,不推荐，浪费时间，买了没几天液晶就黑了，找了线下客户服务中心说液晶有问题，换了货用了两天还是出现同样的问题
622,不建议购买，品质不过关，面划伤，底部凹进去而且缝隙也，红点，问题过了时不给退货，换货也不
623,第次在自营买几千元的物品，不，油漆面有明显瑕疵，已申请退货，暂时不知售后怎样会不会不认帐，期待有好的结
624,回来了，啥赠品都没有，只有空空的，鼠标还有贴膜之类的基础配件什么都没有，都得自己配。买个这点西都不赠送吗
625,刚买来配置好，中间吃了个饭再回来就开不了了，已经申请售后，这是什么品控？
626,超慢，可我这有点问题才这样不错好品控不错，严丝合缝
627,在买的第，刚货就发现摄像头不使用，呵呵了，买定要当心。
628,真的不说什么了，才买回来几天，就黑了，我辛辛苦苦做的西还没来得及保存就黑了，
629,月号买的，不满月。满月就不开。充灯亮，就是不开。
630,买了不个月就出现质量问题，然后就维修了，维修好了，不知道后期会不会再出现问题
631,很好很但是什么系统显示保修时间开始时间要比我下订单时还要早几天？是问题？之前激活过吗？
632,触控板手感不好，用了几天过后显示设置打开不了，申请换货后，只是刷了个，还是把原来的送回来了。
633,天死几次，我还说什么，直接就不动了。呵呵。每天都要几次，我也是醉了，才不个月
634,续航个时风扇声的无语整个身都在发只有你不没有多般吧还可以
635,触摸板容易卡顿，问了售后工说是系统接管的，貌似都有这个问题，这个售后要怎么呢？
636,用了段时间以后失的，下载的件直登着，但是不管怎么划都没反应。
637,不知道出现了什么鬼还吧风扇声音挺的用了几天才来评价的，昨天看视剧突然黑了，过了几秒钟又好了，怎么说，感觉不太好，差评
638,不个月就像蜗牛样不太好银不是别好看，有点旧
639,续航根达不标准的时长，只有时，价格也变来变去，以上的，都是买贵了。
640,买的，充慢，用充和节模，边用边充量还会下降去线下维修，换主板
641,收货天就开不开了，号提交售后，现在还在返厂检修也没反馈是什么问题，产品有问题不给换，耽误使用也没说去
642,不太，买来第天卡风扇呼呼的转了天，而且售后也不管
643,开，点亮。好的亮点，真的中头彩了。品控呢？
644,买了天，今天连不上网，设置打不开，关不了，肠子悔青了
645,回来摄像头就是坏的，影响心情，等了天，急着用，没网购遇见这种事！
646,梳子不心砸了下，裂了，这个质量，不知道说什么，让我自费维修，号买的，号裂了
647,第次网上购买这么贵的西，结这么差，开时，都启动不了，售后不好，客服态也差，直让我等，都等了几个时了
648,坏了。两次都没修好。给换的的。还不是原来。的动态加。变成。出厂配置是。
649,上有个黑点强迫症咋受得了刚买没几天开不了我也是晕买来啥也没，就个裸用打开还迟缓
650,有没有宝宝和我样连上显示的是无安全我今天弄了天安装知乎上的方法还是不我哭了怎么办
651,在购物已经好几年了，件西也买了不少，头次遇这种情况，下单前还看有返现活动，等我下单收货后客服又说已过活动期限，关键没有交易照可看，只自己吃亏，下次定要截留凭证
652,般，刚刚好携带方便，分辨率挺高像素清晰，做工比较差，边边还有坑
653,触控板竟然不样平，你敢信？面凸出来，面凹进去，客服说不影响使用，各位自己祈福吧，希望你们收的不是残次品
654,底座不平。用起翘来翘去真的烦死了。去贴吧搜了，很多人买来都有这个问题，还有问题，我买的只有底座这个问题，还好
655,我买的什么是是用过的？还有安装爱奇艺的标，显示月日安装的？
656,键盘键不敏感，使劲敲才打出来，每次敲字都要出错，闹心吧啦的，我这买个容易吗，又不退换
657,买来接口有个有问题，然后申请换货，换了还是出现同样的问题我不知道是不是不太稳定，我觉得还，但是不会再买系列。
658,目前用起来还，风扇声音略，与预期不太符合。买了不个月，直接降价几百，感觉这有点坑啊，会员的保价就是这么保的吗？
659,、有闪现象；、麦克风有问题，之前可以录音，后面录不了；、声音比较
660,货第天就卡顿了，卡在锁进不去，鼠标箭头直在打转，不知道怎么回事，还没有人工服务。
661,今天刚的，检查下发现空格键做工粗糙磨损，心凉，吓得都不敢激活，但是喜欢这款，所以还是选择换货
662,不满意，主播说用，结买回来型号还是用不了，闲置了，浪费钱
663,正常操作也会卡确实是很退的可是过了天只换说送去检测再无问题就不换还是换了应该们也检测问题我希望这没事
664,刚开就这样还没有激活，这品控，还不马上换货。的细节直接忽略。
665,都还好，主要不足①卡的要死，不明白买的怎么会这样？不知道家有没有这种情况？②中间位置发明显，半个时温明显升高。
666,月号买的，就个月，我就用来看看影，都没有下游戏，今天来显%的突然关就开不了了
667,我不知道是不是把吹很啦！确实不咋地可以接受卡顿，开死！
668,先说说使用情况没象的那么好，崩塌过次，还经常发。价格也是，过了半个月就降价了，真是可以。如手头宽裕些，还是建议买好点的
669,白了白了！！！！！！！！！！很差的煎鸡蛋还还无这个还
670,般，有噪音；差，池续航时间短；设计粗糙，丑陋；购物体验感差，刚入手就当手物品卖了。
671,件最化，桌面出现两条黑线，打开优花，合上发现两边不对称，哎，心累
672,包装有磕碰，手残激活了没法退换，今天使用时突然发现左后盖有明显的，磕凹陷下去了，表面看不出，摸才感觉！难受！
673,简约很不错但是别买了。不好用很卡周死蓝次。不介意的买吧。就还别的别碰
674,西好不好，还没试。买的，号晚上拆开的，看尺寸了，没开过。就系在们店换个寸的，可以补差价。这都不。
675,要自己装，没有包，没有鼠标，毛都没有根，就个，让我怎么装，还不如实体店装！
676,触感还好，也合适，目前没发现什么问题。就是有个产品激活，直在连接
677,第次有个绿的坏点，换货后有两个坏点般键盘底部有个脚是翘起来的不稳
678,般般不好不好，买家朋友看看这个什么都没有
679,这相？？？？用了天后指纹就失灵，续航不像商品介绍说那样于时，开亮十几分钟就用了百分的。
680,不好用，设置了半天，按键还是乱的，打不出打的，贴着当膜了。
681,刚拿手，充不进去，池以每两分钟百分之的往下掉，系不上客服，正赶上重要会议，我真问候下家长。
682,不说什么，刚买回来就花，然后就黑死，打开不了。。。。。满满的期待全部落空。
683,刚买没几天，就出现开不出现系统登录账户界面的问题，体验真是差，来不打算买了，之前用了不是很好，再给个会，没这样～买的朋友慎重！
684,当天下单买的，当天收，开就出现键盘字母错乱，应该是硬件某个地方出现了问题，质量堪忧，售后也是慢的批，辛亏没激活，断退货！
685,发烫还是挺的，买回来没有多久就出现视频上那样，咋么操作都动不了？客服也没有办法给你解决问题，鼠标直转圈
686,办公件激活不了客服说更最重启就可以了但是并没有什么用回答也回答不点上
687,才用没得半个月卡爆炸，不值，基的办公件都卡得不用久点会直扇风，声音挺好看
688,昨天刚拿，今天开始闪，之前看评论，觉得还好，自己操作，真的没谁了，之前买硬盘也是，的西现在真的太坑了，没得保障
689,时不时的就卡住，风扇声音别键盘就和放上去的样，晃动的很厉害般般是挺的般般般般
690,这个比上个放光严重，，月份的积压货，内存不是星，硬盘，少那么多吗，而且合上对脚不齐，别的就不敢说了，用用再来评价
691,都可以，的，很多专业件，像数据库都显示有问题，实在是有点后悔，可以，毕竟内存
692,买回来后充了次，用剩%后充不进。关后还是充不进。过天了，只申请换货。
693,好差玩个造梦西游就不了虽然清晰但很可以很不接无线鼠标
694,刚买来用没两天就出现了卡没办法操作只关重启重启后还是会出现卡死怎么都没法使用
695,可因我是白吧，这个按照操作指南打开，结开不起，然后突然又开，以正常了，结蓝，搞不懂，莫名妙，所以直接退货
696,发表下真实的法，感觉应该是被坑了月份买的这个，但是上面的那个保修开始时间却是月份。虽然找了那个客服说是按照发票时间上来，但是我后来怎么也不通。要么就是手的啊，要么就是返修的，这两种可是比较的。作个国际品牌，还算是个美国品牌吧，干出这种事情来，是不是有点过分啊？
