,0
651,购物 好几年 件 西 买 头次 遇 这种 情况 下单 前 还 看 返现 活动 下单 收货 客服 说 活动 期限 关键 没有 交易 照可看 吃亏 下次 截留 凭证
652,般 刚刚 携带方便 分辨率 挺 高像素 清晰 做工 比较 差 坑
653,触控板 竟然 不样 平 敢 信 面 凸出来 面凹 进去 客服 说 影响 祈福 希望 收 残次品
654,底座 不平 用起 翘 翘去 真的 烦死 贴 搜 买来 都 问题 问题 买 底座 问题 还好
655,买 安装 爱奇艺 标 显示 月 日 安装
656,键盘 键 敏感 使劲 敲 每次 敲字 都 出错 闹心 买个 退换
657,买来 接口 有个 问题 申请 换货 换 问题 知道 是不是 不太 稳定 觉得 还 买 系列
658,目前 起来 还 风扇 声音 略 预期 不太 符合 买 不个 月 直接 降价 几百 感觉 有点 坑 会员 保价 保
659,闪 现象 麦克风 问题 录音 录 声音 比较
660,货第天 卡顿 卡 锁 进不去 鼠标 箭头 直在 打转 知道 怎么回事 还 没有 人工 服务
661,检查 发现 空格键 做工 粗糙 磨损 心凉 都 激活 喜欢 款 选择 换货
662,满意 主播 说 结 买回来 型号 闲置 浪费 钱
663,正常 操作 卡 确实 退 天 换 说 送 检测 无 问题 不换 换 检测 问题 希望 没事
664,刚开 还 没有 激活 这品 控 还 马上 换货 细节 直接 忽略
665,都 还好 卡 要死 明白 买 知道 家 有没有 这种 情况 位置 发 明显 半个 时温 明显 升高
666,月 号 买 月 用来 看看 影 都 没有 游戏 来显 突然 关就开
667,知道 是不是 吹 确实 接受 卡顿 开死
668,先说 说 情况 没象 崩塌 过次 还 经常 发 价格 半个 月 降价 真是 手头 宽裕 建议 买好 点
669,白 白 很差 煎 鸡蛋 还 还 无 还
670,般 噪音 差 池 续航 时间 短 设计 粗糙 丑陋 购物 体验 感差 入手 当手 物品 卖
671,件 最化 桌面 两条 黑线 打开 优花 合 发现 两边 对称 心累
672,包装 磕碰 手残 激活 没法 退换 时 突然 发现 左后 盖 明显 磕 凹陷 表面 看不出 摸 感觉 难受
673,简约 不错 别买 不好 卡 周死 蓝次 不介意 买 还 别碰
674,西 好不好 还 没试 买 号 晚上 拆开 看 尺寸 没开 就系 店 换个 寸 补 差价 都
675,装 没有 包 没有 鼠标 毛 都 没有 根 装 还 实体店 装
676,触感 还好 合适 目前 没 发现 问题 有个 产品 激活 直在 连接
677,第次 绿 坏点 换货 两个 坏点 般 键盘 底部 有个 脚 翘起来 不稳
678,般般 好不好 买家 朋友 看看 都 没有
679,这相 天后 指纹 失灵 续航 不像 商品 介绍 说 时 开亮 十几分钟 百分
680,不好 设置 半天 按键 乱 打不出 贴着 当膜
681,拿手 充不 进去 池以 两分钟 百分之 往下掉 系不上 客服 正赶上 重要 会议 真 问候 家长
682,不说 买回来 花 黑 死 打开 满满的 期待 落空
683,刚买 没 几天 开 系统 登录 账户 界面 问题 体验 真是 差 打算 买 没 买 朋友 慎重
684,天下 单买 当天 收 开 键盘 字母 错乱 硬件 地方 问题 质量 堪忧 售后 慢 批 辛亏 没 激活 断 退货
685,发烫 挺 买回来 没有 多久 视频 操作 都动 客服 没有 办法 解决问题 鼠标 直 转圈
686,办公 件 激活 客服 说 最 重启 没有 回答 回答 不点
687,没得 半个 月 卡 爆炸 不值 基的 办公 件 都 卡得 不用 久点 会直 扇风 声音 挺 好看
688,昨天 闪 看 评论 觉得 还好 操作 真的 没 买 硬盘 西 现在 真的 太坑 没 保障
689,时不时 卡住 风扇 声音 键盘 放上去 样 晃动 厉害 般般 挺 般般 般般
690,比上 放光 月份 积压 货 内存 星 硬盘 少 合上 脚 不齐 说 用用 评价
691,都 专业 件 数据库 都 显示 问题 实在 有点 后悔 毕竟 内存
692,买回来 后充 次 剩 充不进 关后 充不进 过天 申请 换货
693,差玩个 造梦 西游 清晰 很不接 无线 鼠标
694,买来 没 两天 卡 没 办法 操作 只关 重启 重启 卡死 都 没法
695,可因 白 操作 指南 打开 结开 突然 开 正常 结蓝 搞不懂 莫名 妙 直接 退货
696,发表 真实 法 感觉 坑 月份 买 保修 时间 却是 月份 找 客服 说 发票 时间 不通 手 返修 两种 比较 作个 国际品牌 还 算是 美国 品牌 干 这种 事情 是不是 有点 过分
697,偶开 声音 休眠 假死 月 几次 开 垃圾
698,说 心酸
699,盒子 未 开封 打开 边角 地方 有脏 痕迹 背面 盖板 两块 亮斑 像是 原厂 封装 盒子 像是 打开 过重 装箱 手 拍照 拍不出 目前 未激活 合适 退货
700,经常出现 蓝 重启 音质 不好 差 不好 唯 价比 不高 建议 家 购买
701,真的 瞬间 发 水壶 还 找 客服 笑 死 真怕 几次 发定 爆炸 家 购买
702,歪 线上 还 线下 在线 卖
703,国庆 买 半个 月 问题 慢 时亮 调节 正常 现在 亮 都 调节 有时 都 开
704,般般 般 不好 般有 瑕疵品 控 不好 包装 更是 不好 客服 不人 解决问题 激活 不无 退货 都 套路 看见 朋友 思 买 寂寞
705,买 十天 次 加 起来 时间 估计 没有 七八个 时 就通 办公 用用件 结 主板 烧
706,中看 不中用 连接 手点 半天 连接 不上 网 恶意 件 卸载 工点 办法 都 没有 买
707,质量 真的 不敢恭维 轴 还 没用 几天 响 触摸板 不正 异响 换 次 坏点 放弃 再换
708,买来 多天 降价 元 客服 说 没有 超出 价保 短 时间 降价 几百元 还 不补 差价 接受 般 买 脸盘 膜 老 沾
709,般 麦克风 很棒 语音 时有 声音 十秒 说话 听 麦有 问题 好评
710,不怎么样 开 两个 不件 直 打圈 还 真不炸 用会 十多 放在 腿 都 觉得 烧卡 打卡 几年 前 买 旧 还 慢 退 网 退
711,看 宣传 金属 身才 买 收后 身 都 塑料 质量 不好 实体店 差距 太 涉嫌 虚假 宣传 金属 身 建议 买
712,买回来 两次 死 打不开 开后 关不上 故障 是不是 安装 序 问题 急 需要 回复
713,刚收 打开 后直 闪来闪去 发现 键盘 延迟 深深 怀疑 质量 买 买 坏子 现在 还要 折腾 换货
714,买来 触摸 左键 有脏西 看着 像是 退回去 真的 没法 说 退货
715,慢 卡 厚重 风扇 声音 吵 送 包 赠品 还要 花钱买 推荐 推荐 买
716,送来 箱子 保鲜膜 缠 里面 开过 箱 品控 转轴 往边 偏 底板 还 没 安装
717,般般 正常 点点 有点 差 超 没有 手感 般般 比差
718,没得说 买回来 月 开 几次 触摸板 问题 尤是 指 操作 我个 寄 回去 维修 真的 醉 服务 还 真 不错 自营 店 质量 结 质量 不好 自营 店 招牌 砸
719,买回来 周多 左边 道 裂缝 换 键盘 问题 退货 质量 堪忧 路转 黑 般般 还好
720,带劲 还 不算 厚 质量 问题
721,都 右上角 磕碰 划痕 边框 做工 很糙 着急 退
722,触摸 漂移 表面 不滑 捷 触发 成功率 极低 标识 键位 错误 产品 没有 地方
723,品控 看 评论 默默 接受 没有 坏点 第次 第次 买 问题 这次 中奖
724,好用 买 换 还 有点 毛病 客服 解决 客服 看 老板 点 不香 中规中矩 有时 烫
725,十多天 评价 款 真正 卡顿 过来 点击 没 按道 来讲 配置 不错 相信 品牌 现在 真 那么回事
726,打开 后会卡 没有 办法 进入 任务栏 无 无法 操作 问题 没有 售后 话系 没人 回应
727,声音 超乎 象 比较 还 超级 差 声音 无力 漂亮 般
728,质量 奇差 昨天 关后 孔 捅 进去 开 开 关源 开才 结 现在 嗡嗡响 自动 关 自动 重启 直 成功 月
729,半个 月 突然 打不开 源灯 直 闪烁 系 客服 没 耽误 工作 进
730,般般 不怎么样 总 感觉 字体 清楚 咨询 客服 设置 感觉 模糊 还 挺巧 没有 数字键盘 起来 方便 目前 没 发现
731,良好 差 还 合适 不错 我要 星 买 七天 时间 刚过 价格 保护 降价 这手 玩 不错 保价 都 保 买 建议 看看 比较
732,摄像头 歪 估计 没有 安装 正 照出来 片 角 黑 肉眼 看 摄像头 孔是 偏 左下角
733,经常 断网 网课 就断 开着 旧 旧 没断 网 断网 不知 问题 申请 换
734,昨天 买 闪闪 黑 正常 办公 件 都 醉
735,刚买 没 几天 降价 舒服 还 自带 提示 弄 标的 看不清 弄标 模糊 风扇 声音 般般
736,手 卡顿 挺 还 换货 收 第次 还 生气 合不上 还 凸出来 难以置信 知道 这种 概率 事件 概率 事件
737,池 情况 频繁 无法 唤醒 直接 持续 黑 只长 按源键 暴力 关 客服 说法 不赖 系统 节奏 建议 购买者 思
738,说 劝退 睡眠 休眠 无法 唤醒 还要 抽 亿 硬盘 不但如此 装 专业版 系统 驱动 都 没有 声音 功 家庭 中文版 少功
739,品控 掉线 充个 开 暖风 暖风 改造 烫 需要 铁板烧 退货 还 来得及
740,天 发现 条线 拿纸 擦 发现 划痕 告诉 质量 问题 我醉 买 瑕疵品 无法 退换 省略 万字 骂人
741,慢 怀疑 不好 没落 质量 越来越 差 天天 爆 差字 诶
742,腾讯 视频 浏览 卡死 过好 几次 流 吱吱声 难受 看影 风扇 都 转 吵 打字 延迟 键盘 键 键 不好 有点 花瓶 不错
743,不错 我待 两天 充 晚上 开 直接 换 七天 退 钱 不香
744,还 不灵敏 前 几天 调 搜索 计算 点击 都 显示 退出 重启动 有待 改进
745,西 确实 很颖 玩意 块钱 买 便捷 序 膜 作用 无非 触摸板 视觉 分区 生活 充满 惊喜 满怀 期待 拆开 包装 心情 跌入 谷底 说
746,次 网上 买 拆开 盒子 看 喜欢 打开 情况 心 都 凉
747,蓝 好看 没多 挺重 做工 不好 充口 松垮 有时 会漏 键盘 音响 很差 最 重要 没 买 几天 降价 还 不让 价保
748,退货 买 看 评论 说 不好 认 幸 收货 分钟 断 放弃 边框 竟然 有段 缝隙 感觉 都 随流 买 订单 暴增 品控 下降
749,不好 下载 广达 没 下载 卡 还 没 半月 点击 白 黑白
750,网络 评价 样 产品设计 质量 问题 蓝 断网 都 蓝 系统 问题 断网 显然 质量 问题 猜测 主板 问题 官方 承认
751,建议 购买 买 天 问题 关了 开键 侧面 源 显示 标直 删 直在 发耗 开盖 黑 两个 直闪 找 售后 顿 操作 开 挺 多西 终于 不闪 问 原因 直接 回答 意思 可会 这种 情况
752,配置 高 刚买 两天 预约 减价 搞 价格 保护 预约 期 送货 时 保价 服务 过期 都 激活 退 退 不爽
753,比起 年前 看着 不错 实则 极差 英雄 盟 烫手 时 冲动 买 然 做人 稳重
754,触摸板 真的 日常 失 自带 卡顿 整体 体验 方面 没 问题
755,没 感觉 有点 卡 还 阔 没用过 型 游戏 知道 还 好看 中规中矩 买 降价 太 还 没有 价保 呜呜 水份 太 鼠标 都 没有 送 裸 辣鸡 良心 企业
756,每款 产品 都 缺陷 任何事物 都 十全十美 鞋子 汽车 都 缺点 缺点 意味着 提升 改进 空间 最近 买 请 看
757,第次 坏点 次 换货 有点 错位 品控 真的 不太 细节 还 几年 前 知道 是不是 金属工艺 更难 做
758,办公 没什么 问题 打开 游戏 子 风扇 就会 别响 身发 键盘 达别 烫手 地步 买来 办公 还 游戏 基上 没戏
759,差 般般 喜欢 还好 第天 白 卡死 好评 都 刷 真的 粒星 都 退货
760,推荐 购买 中会遇 问题 设置 成自 启动项 直接 打开 情况 需要 重 安装 序才 买些 西着 方便 中 麻烦 推荐 购买
761,通开 打开 通模 分钟 消耗 分钟
762,刚用 星期 还 般闪 平常 还 释放 比较 声音 没 毛病 缺点 耗巨 满待 时 体验 贼 差
763,次 每次 都 问题 双击 桌面上 标 文件 显示 删除 问 工 重 注册 账号 登陆 每次 点击 文件夹 显示 中断 工说 系统 问题 系 客服 都 回复 退换货 急用 希望 来修
764,月 无法 开 开 无法 输入 密码 长 按源键 无法 关 现在 申请 维修 如退 恨不得 退掉 耽误时间
765,网络 差死 般 上网 课 键盘 都 发烫 频 键盘 还好 上网 课老 没 讲 两句话 卡 我家 网络 没有 问题
766,卡死 蛮 还 好看 适中 服 几天 卡死 看个 视频 都 卡住 无语
767,清晰 点 起来 真的 卡 核 激活 都 激活 弄不好 送 看起来 核 挺 卡 办公 买 游戏 殊些
768,不错 无是 月 送来 竟然 月份 出厂 知道 几手 进入 桌面 竟然 硬盘 分好 盘 还 月份 免费 安装 腾讯 爱奇艺 需要 安装 硬盘 次 累计 时 真是 坑 因网 激活 家 懂得 月份 自营 店 买 还 没 这事
769,感觉 不好 安装 个件 直 出错 系统 不好 客服 说 系统 问题 问题 退 实体店 修 知道 说 售后服务 感觉 拿来 学习 不好 建议 买 看视 看 视 买点 点 直出 问题
770,没用 几天 客服 重 安装 结 这西 病毒 样 删除 停止 删除 弄 工 帮忙 远 控制 知道 怎么弄 重 安装 画面 反正 安装 回来 建议 家 买
771,般般 不值 价格 打开 序多 卡 感觉 内存 假 样 真的 看不出来 高域 风扇 声音 要死 还 还 买 没 两天 买 后悔 激活 退
772,产品 张膜 质上 买件 但件 看 时间 断 两年 官网 专版 件 支持 高分 高 占用 输入法 兼容
773,降价 太 买回 第天 降价 价保 成功 没 两天 活动 降价 这次 价保 没 成功 感觉 款 价格 虚高 谨慎 购买 般 感觉 视频 分辨率 不高 感觉 突然 排风扇 声音 喜欢
774,说 还 有点 傻 风扇 声音 比较 不太好 还 客服 服务 真是 醉 装 问 情况 还 太极
775,金属 做出 塑料 质感 易有 划痕 廉价 感对 狂吹 迟早 断轴 还 耍 聪明 斜切 看上去 最厚 无故 断网 手 正常 突然 断网 商务人士 办公 调试 知道 尴尬 退货 退货
776,触摸板 边高边 底 左边 还 比较 后盖 缝隙 凹 凹 凸 凸 整体 歪 盖 左边 缝隙 贼 平放 还 摆动
777,盖 错位 盖子 不齐 品控 网上 说 样 问题 客服 说 换 买回来 得用 哪有 闲工夫 换 检查 没有 问题 凑合 免得 换回来 维修
778,颜值 高 适中 盖子 右侧 翘起来 明显 贴合 咨询 售后 原因 售后 转接 正面 回应 光因 转接 客服 问题 重复 描述 次 无 正面 回应 退货 算了 现在 没有 说法 我收 盖子 翘起来
779,很差 看 头晕 般 风扇 声音 还 还 来时 封装 挺 差劲 视频 分辨率 很差 老 头视 样序 字 发虚 看西 真的 难受 尤是 蓝片 感觉 眼睛 真的 累 晕乎乎 还
780,毛病 触控板 时常 失灵 触 都 响声 盖下 没对 齐放 桌上 放 不平 有个 脚 翘起来 充 接口 知道 截 插 进去 申请 换货
781,方面 没 说 优秀 池 续航力 不错 触控板 真的 经常出现 问题 细 操作 时 经常 幅 抖动 延迟 现象 系 客服 总说 重装 驱动 价位 总 直 安装 驱动 真的 体验 极差
782,开及 还 还 比较 精致 巧 适合 携带 质量 差 买 天 问题 播放 视频 网络 没 问题 没 动 自动 暂停 播放 直接 暂停 卸载 重装 浏览 是样 第次 买 没有 第次 买 法
783,都 挺 池量 只用 时 左下角 点 裂纹 买回来 不个 月 经不起 换货 折腾 估计 久 无视 当做 看不见
784,收货 满意 不错 工作文件 件 都 转 偶然 键盘 按键 破 失望 做工 瑕疵 知道 没有 问题 先用 问题 目前 不烦 有点 失望
785,般 开 正常 秒 开启 网页 表格 有卡顿 现象 玩游戏 纯 办公 勉强 接受 般 几天 白 现象 首次 良好 巧 精致 没有 比刚 置换 掉 硕超极 首次 体验 相当 糟糕
786,产品包装 包装 还 不错 材质 做工 做工 般 设计 般 安装操作 安装 成功 激活 没 下载 驱动 激活 没有
787,买好 回来 周 都 没 收货 明显 痕迹 现在 死 买 周 死 这是 手货
788,还 没 觉得 慢 眼前 专业 不错 没 觉得 比较 喜欢 满意 做工 细致 换 客服 值得 信赖 解决 问题 多月 没 发现 质量 不好 价格 降 好几百元 满意 底值 钱
789,差 看 视频 分钟 内温 暖手 看 视频 模糊 有种 雾里看花 感觉 开箱 体验 首次 激活 问题 直 显示 激活 系 人工 客服 强制 关遍 遍 操作 终于 努力 激活 成功 售后 客服 专业 买 噪音 巨 看 视频 看 视频 过闪退 情况 后续 账号 显示 问题
790,月 总体 毛病 出错 打不开 风扇 声音 最 重要 售后 第次 秒 回 老是 忙 没人 鸟 文件 无法 重命名 至今 不回 线上 售后 有待 不算 贵 颜值 还 问题 太多
